session_id,customer_id,product_id,device_id,date_id,quantity,abandon_date,abandon_time,is_abandoned
3801,466,5,4,184,1,,,0
3802,489,18,4,161,5,,,0
3803,576,11,2,133,5,2023-04-07,2025-12-18 14:44:45,1
3804,623,10,1,258,4,2023-08-30,2025-12-18 07:38:28,1
3805,847,22,3,203,2,2023-09-28,2025-12-18 08:25:32,1
3806,34,2,4,234,1,2023-08-13,2025-12-18 13:37:24,1
3807,191,24,1,77,5,,,0
3808,433,24,3,307,4,2023-12-06,2025-12-18 09:29:19,1
3809,255,4,2,38,1,,,0
3810,88,13,3,56,1,2023-01-27,2025-12-18 16:38:57,1
3811,668,15,4,346,5,,,0
3812,814,12,3,34,4,2023-04-24,2025-12-18 20:52:56,1
3813,738,19,1,98,3,,,0
3814,822,15,3,253,5,,,0
3815,688,19,4,358,4,2023-04-27,2025-12-18 18:55:16,1
3816,663,24,1,191,4,2023-06-11,2025-12-18 10:01:50,1
3817,932,13,5,186,1,,,0
3818,799,21,5,113,2,,,0
3819,708,24,5,247,2,2023-07-09,2025-12-18 15:16:19,1
3820,636,1,4,255,1,2023-09-02,2025-12-18 04:26:07,1
3821,621,25,2,228,5,2023-04-24,2025-12-18 02:17:12,1
3822,188,10,5,181,2,2023-04-30,2025-12-18 12:39:17,1
3823,59,21,2,90,4,2023-02-27,2025-12-18 03:30:25,1
3824,627,18,5,92,4,2023-10-10,2025-12-18 21:19:20,1
3825,453,24,5,189,2,,,0
3826,44,8,1,199,5,2023-04-06,2025-12-18 23:28:43,1
3827,216,4,4,149,5,,,0
3828,800,6,3,287,5,2023-09-17,2025-12-18 08:01:25,1
3829,377,20,4,185,5,,,0
3830,787,8,2,341,4,,,0
3831,675,25,1,71,4,2023-02-12,2025-12-18 21:42:31,1
3832,938,6,5,213,4,,,0
3833,493,13,1,267,1,,,0
3834,753,4,5,55,2,2023-11-30,2025-12-18 05:51:53,1
3835,755,16,5,17,5,,,0
3836,514,5,3,180,4,,,0
3837,42,13,4,357,3,,,0
3838,94,8,4,287,3,2023-01-17,2025-12-18 07:48:34,1
3839,981,7,4,49,3,2023-01-04,2025-12-18 05:13:33,1
3840,735,16,3,350,3,2023-09-30,2025-12-18 14:08:42,1
3841,152,11,5,132,3,,,0
3842,16,8,1,309,2,2023-12-15,2025-12-18 03:21:50,1
3843,657,6,3,218,4,2023-07-29,2025-12-18 17:16:32,1
3844,540,3,4,283,1,2023-03-28,2025-12-18 12:55:57,1
3845,561,1,3,238,5,2023-04-13,2025-12-18 13:07:30,1
3846,916,14,1,188,2,,,0
3847,791,14,2,7,3,,,0
3848,851,16,5,298,1,,,0
3849,610,3,3,57,2,,,0
3850,693,5,3,118,2,2023-05-27,2025-12-18 17:00:43,1
3851,736,16,4,82,2,,,0
3852,54,1,5,136,3,2023-10-04,2025-12-18 05:52:12,1
3853,936,1,1,153,5,,,0
3854,868,10,2,129,5,2023-11-05,2025-12-18 01:49:43,1
3855,995,2,4,233,5,2023-02-01,2025-12-18 23:04:00,1
3856,196,10,5,200,4,2023-09-21,2025-12-18 20:16:24,1
3857,504,16,1,339,3,2023-09-02,2025-12-18 11:09:15,1
3858,8,22,2,315,2,2023-09-27,2025-12-18 15:42:12,1
3859,4,23,5,211,3,2023-01-26,2025-12-18 13:18:52,1
3860,867,24,5,102,4,,,0
3861,755,6,3,46,1,,,0
3862,502,22,4,322,5,2023-05-23,2025-12-18 14:33:29,1
3863,282,24,4,148,4,,,0
3864,81,13,5,125,1,2023-12-08,2025-12-18 02:12:08,1
3865,763,24,4,9,1,2023-07-29,2025-12-18 05:00:28,1
3866,908,6,4,209,2,2023-05-22,2025-12-18 06:12:43,1
3867,354,3,4,312,5,2023-07-27,2025-12-18 16:19:01,1
3868,917,1,4,137,2,,,0
3869,214,23,1,277,1,,,0
3870,60,4,5,288,2,,,0
3871,827,25,5,185,5,2023-01-22,2025-12-18 03:57:29,1
3872,895,8,2,248,4,2023-10-25,2025-12-18 22:36:17,1
3873,991,9,2,296,3,,,0
3874,551,13,4,314,3,,,0
3875,779,25,3,130,4,2023-09-18,2025-12-18 08:05:02,1
3876,35,18,2,125,1,2023-09-29,2025-12-18 03:47:07,1
3877,336,21,1,3,2,,,0
3878,77,17,3,32,4,,,0
3879,671,3,4,150,1,,,0
3880,552,21,5,232,3,,,0
3881,301,5,3,269,4,2023-10-05,2025-12-18 23:33:44,1
3882,655,1,5,282,5,2023-04-12,2025-12-18 00:27:10,1
3883,419,21,1,351,2,2023-12-28,2025-12-18 16:50:42,1
3884,958,22,3,161,4,2023-06-17,2025-12-18 10:53:48,1
3885,106,2,2,185,3,,,0
3886,808,13,2,230,5,2023-07-25,2025-12-18 15:22:44,1
3887,352,16,4,12,2,,,0
3888,601,4,4,115,4,2023-11-16,2025-12-18 19:07:32,1
3889,152,3,4,272,5,2023-06-17,2025-12-18 01:12:03,1
3890,240,12,5,218,5,2023-03-10,2025-12-18 19:19:35,1
3891,437,3,1,57,3,2023-12-22,2025-12-18 12:42:24,1
3892,145,8,2,145,4,,,0
3893,97,24,1,54,2,2023-02-19,2025-12-18 02:50:42,1
3894,630,14,4,291,5,2023-04-03,2025-12-18 02:17:59,1
3895,55,23,5,183,2,,,0
3896,927,17,4,279,1,,,0
3897,887,16,3,364,4,,,0
3898,915,24,4,235,5,2023-11-25,2025-12-18 15:45:28,1
3899,744,12,3,319,5,,,0
3900,736,2,2,140,5,2023-04-06,2025-12-18 20:25:45,1
3901,714,18,5,258,3,,,0
3902,173,22,4,179,4,2023-12-14,2025-12-18 19:15:58,1
3903,707,16,3,42,1,,,0
3904,486,12,1,172,4,2023-08-27,2025-12-18 12:51:38,1
3905,898,4,1,297,3,,,0
3906,596,19,2,216,5,,,0
3907,281,7,2,100,2,,,0
3908,316,16,3,272,1,2023-11-01,2025-12-18 05:35:20,1
3909,153,6,1,189,5,,,0
3910,443,12,5,170,2,2023-06-15,2025-12-18 13:31:22,1
3911,718,11,1,96,2,2023-08-13,2025-12-18 19:35:54,1
3912,444,15,3,118,3,2023-07-28,2025-12-18 17:30:22,1
3913,222,24,1,203,1,,,0
3914,153,22,1,32,2,2023-08-14,2025-12-18 13:07:27,1
3915,774,18,2,343,4,2023-11-21,2025-12-18 10:56:29,1
3916,42,4,4,170,2,2023-01-19,2025-12-18 16:33:19,1
3917,363,18,4,134,3,,,0
3918,36,5,3,47,2,,,0
3919,763,22,1,25,3,2023-05-07,2025-12-18 10:14:19,1
3920,367,1,3,323,2,2023-09-21,2025-12-18 02:10:51,1
3921,467,10,2,313,5,2023-05-26,2025-12-18 07:41:42,1
3922,55,14,3,209,3,,,0
3923,350,6,1,362,2,2023-02-03,2025-12-18 12:00:44,1
3924,22,23,5,319,3,,,0
3925,876,20,2,12,5,,,0
3926,92,21,1,176,1,,,0
3927,822,21,2,168,4,2023-08-13,2025-12-18 10:38:24,1
3928,562,8,1,366,4,,,0
3929,825,22,3,23,5,,,0
3930,178,18,5,188,4,2023-04-25,2025-12-18 15:10:12,1
3931,159,23,3,277,2,2023-04-21,2025-12-18 13:53:56,1
3932,876,23,2,55,5,,,0
3933,692,9,1,302,1,2023-12-01,2025-12-18 14:40:31,1
3934,888,5,1,43,3,2023-11-12,2025-12-18 14:02:51,1
3935,721,5,5,251,2,2023-01-01,2025-12-18 22:06:54,1
3936,439,7,2,36,3,,,0
3937,514,3,1,252,2,2023-12-19,2025-12-18 07:51:21,1
3938,702,16,5,313,4,2023-03-10,2025-12-18 20:39:51,1
3939,916,11,2,58,4,,,0
3940,546,16,5,188,2,2023-01-22,2025-12-18 01:15:21,1
3941,591,10,4,22,5,,,0
3942,992,2,2,37,3,,,0
3943,752,20,2,228,3,,,0
3944,510,16,3,226,2,,,0
3945,610,12,4,129,2,,,0
3946,963,3,3,120,4,2023-01-27,2025-12-18 19:45:04,1
3947,169,25,3,118,1,,,0
3948,567,9,2,244,2,2023-05-30,2025-12-18 19:35:43,1
3949,769,2,3,144,4,2023-06-13,2025-12-18 23:28:04,1
3950,136,9,2,24,1,2023-10-23,2025-12-18 05:10:37,1
3951,215,19,4,46,4,2023-07-08,2025-12-18 20:23:44,1
3952,479,23,4,213,4,2023-02-01,2025-12-18 07:39:50,1
3953,733,18,1,188,1,2023-04-10,2025-12-18 19:55:56,1
3954,915,17,2,227,2,,,0
3955,278,8,2,235,1,2023-04-15,2025-12-18 07:48:40,1
3956,10,15,1,291,4,2023-11-30,2025-12-18 08:34:25,1
3957,11,5,3,46,4,,,0
3958,477,10,4,269,3,2023-03-21,2025-12-18 10:33:50,1
3959,460,11,1,180,3,2023-07-31,2025-12-18 10:22:02,1
3960,755,9,5,91,4,,,0
3961,189,12,5,170,3,,,0
3962,543,10,2,87,5,,,0
3963,555,11,1,44,5,,,0
3964,737,7,5,96,4,,,0
3965,203,1,5,182,5,,,0
3966,429,25,1,80,2,,,0
3967,513,3,5,33,4,2023-07-17,2025-12-18 15:08:11,1
3968,525,11,3,218,5,2023-04-08,2025-12-18 13:42:03,1
3969,293,19,3,269,4,,,0
3970,816,25,1,62,1,,,0
3971,873,16,3,24,4,,,0
3972,890,24,5,255,5,,,0
3973,168,12,2,25,4,,,0
3974,959,6,2,299,4,2023-08-09,2025-12-18 02:05:24,1
3975,725,8,3,128,1,,,0
3976,604,3,5,26,4,,,0
3977,199,24,3,85,4,2023-09-15,2025-12-18 16:22:19,1
3978,953,15,5,135,5,,,0
3979,134,8,1,285,3,2023-10-31,2025-12-18 04:28:40,1
3980,573,6,4,226,5,2023-08-26,2025-12-18 14:37:39,1
3981,653,7,1,212,1,2023-10-21,2025-12-18 20:22:29,1
3982,203,2,3,112,1,,,0
3983,339,21,4,346,1,,,0
3984,741,19,1,35,3,2023-03-01,2025-12-18 03:40:43,1
3985,969,11,2,26,3,2023-04-28,2025-12-18 17:59:16,1
3986,167,3,2,40,2,2023-01-21,2025-12-18 19:04:26,1
3987,41,20,4,331,1,,,0
3988,247,14,5,76,2,2023-09-06,2025-12-18 07:51:02,1
3989,696,24,2,262,1,2023-05-25,2025-12-18 02:24:38,1
3990,774,22,5,200,4,,,0
3991,160,5,5,305,1,,,0
3992,969,12,3,276,1,2023-05-08,2025-12-18 01:55:19,1
3993,127,9,2,342,2,,,0
3994,1000,12,5,54,5,,,0
3995,678,5,4,157,1,,,0
3996,352,19,5,46,3,2023-03-23,2025-12-18 01:21:28,1
3997,268,4,2,37,3,2023-01-20,2025-12-18 19:20:52,1
3998,613,15,1,254,1,,,0
3999,159,6,3,210,5,2023-11-19,2025-12-18 09:10:06,1
4000,932,12,2,46,1,,,0
4001,569,22,4,21,5,2023-06-25,2025-12-18 17:22:08,1
4002,192,5,1,78,5,2023-05-10,2025-12-18 16:49:33,1
4003,184,15,5,112,2,2023-02-10,2025-12-18 04:26:03,1
4004,779,14,2,66,5,2023-05-04,2025-12-18 06:34:39,1
4005,486,25,2,133,4,,,0
4006,311,12,3,210,3,2023-08-01,2025-12-18 04:32:24,1
4007,521,21,4,55,5,2023-05-25,2025-12-18 09:53:21,1
4008,908,17,3,4,2,2023-07-25,2025-12-18 03:26:15,1
4009,79,16,2,100,2,,,0
4010,473,2,3,165,5,2023-02-10,2025-12-18 03:05:18,1
4011,706,6,1,189,3,2023-09-26,2025-12-18 03:00:38,1
4012,543,25,1,237,4,,,0
4013,976,25,4,332,4,2023-06-17,2025-12-18 12:41:56,1
4014,320,15,1,203,5,,,0
4015,905,4,3,209,2,,,0
4016,796,23,2,348,2,,,0
4017,400,10,1,34,5,,,0
4018,188,21,5,66,1,2023-02-09,2025-12-18 12:34:26,1
4019,85,4,1,92,1,2023-08-01,2025-12-18 10:59:16,1
4020,428,6,1,329,2,,,0
4021,226,11,3,233,2,,,0
4022,519,14,1,126,2,2023-02-16,2025-12-18 18:37:53,1
4023,788,8,2,320,1,,,0
4024,916,8,2,196,4,2023-11-10,2025-12-18 02:52:55,1
4025,501,22,2,216,3,2023-05-20,2025-12-18 04:27:17,1
4026,915,11,5,330,4,,,0
4027,21,24,5,233,2,2023-01-24,2025-12-18 14:29:18,1
4028,669,2,3,249,3,2023-10-28,2025-12-18 15:25:06,1
4029,199,10,2,11,5,2023-06-15,2025-12-18 10:38:12,1
4030,798,5,2,271,1,2023-05-21,2025-12-18 10:11:01,1
4031,854,10,4,355,3,2023-01-17,2025-12-18 17:08:20,1
4032,611,20,2,344,5,2023-04-08,2025-12-18 04:18:24,1
4033,411,9,1,97,3,,,0
4034,331,22,5,241,3,2023-09-21,2025-12-18 12:21:20,1
4035,399,17,3,194,2,2023-08-12,2025-12-18 07:05:41,1
4036,92,8,3,260,1,2023-11-10,2025-12-18 09:48:01,1
4037,97,23,2,66,1,2023-05-24,2025-12-18 21:33:29,1
4038,255,19,5,145,3,,,0
4039,816,21,5,63,4,2023-09-23,2025-12-18 06:44:51,1
4040,754,24,5,311,3,2023-06-25,2025-12-18 16:14:27,1
4041,187,7,2,305,1,,,0
4042,642,19,1,364,4,,,0
4043,491,25,4,354,1,2023-05-17,2025-12-18 21:36:47,1
4044,160,23,5,9,2,2023-10-18,2025-12-18 19:31:23,1
4045,990,24,1,310,1,,,0
4046,69,15,1,218,2,2023-10-18,2025-12-18 20:28:11,1
4047,575,3,5,287,4,,,0
4048,634,24,2,352,2,2023-04-21,2025-12-18 14:03:20,1
4049,617,12,5,246,4,,,0
4050,954,12,1,164,1,,,0
4051,710,22,1,303,1,,,0
4052,781,13,1,140,2,2023-11-24,2025-12-18 10:24:15,1
4053,403,10,2,183,2,,,0
4054,119,8,2,245,5,,,0
4055,590,24,5,229,5,2023-06-16,2025-12-18 02:44:53,1
4056,772,24,2,158,3,2023-10-02,2025-12-18 07:36:51,1
4057,947,11,5,305,4,2023-10-02,2025-12-18 10:38:04,1
4058,398,20,3,201,1,2023-01-11,2025-12-18 14:31:08,1
4059,889,5,2,134,4,2023-09-16,2025-12-18 13:29:10,1
4060,172,23,5,165,2,,,0
4061,88,11,3,241,5,,,0
4062,890,9,2,166,1,2023-03-02,2025-12-18 08:47:49,1
4063,281,25,3,361,5,2023-04-05,2025-12-18 07:56:15,1
4064,495,19,4,199,5,,,0
4065,914,14,2,97,5,2024-01-01,2025-12-18 17:20:24,1
4066,873,12,1,191,3,2023-01-18,2025-12-18 13:15:53,1
4067,234,25,1,10,5,2023-09-08,2025-12-18 23:18:32,1
4068,763,11,2,261,2,2023-10-23,2025-12-18 14:37:06,1
4069,565,17,2,294,2,,,0
4070,864,7,5,97,3,,,0
4071,838,9,2,101,3,,,0
4072,433,16,2,100,3,,,0
4073,89,12,4,173,1,,,0
4074,11,25,5,230,4,,,0
4075,953,7,2,48,1,,,0
4076,840,24,1,20,1,2023-01-16,2025-12-18 15:47:24,1
4077,755,12,1,141,3,,,0
4078,482,3,1,256,4,2023-01-13,2025-12-18 05:58:56,1
4079,103,4,1,187,1,2024-01-01,2025-12-18 16:31:23,1
4080,949,5,2,119,1,,,0
4081,6,18,4,329,1,,,0
4082,48,7,4,339,4,,,0
4083,704,3,4,147,4,2023-09-19,2025-12-18 05:45:24,1
4084,567,23,3,256,4,2023-02-18,2025-12-18 17:11:15,1
4085,478,21,5,291,4,,,0
4086,964,9,2,75,2,,,0
4087,333,15,5,68,2,,,0
4088,727,14,1,334,2,,,0
4089,972,8,1,59,4,2023-02-05,2025-12-18 21:19:44,1
4090,784,22,3,50,2,2023-11-27,2025-12-18 16:15:19,1
4091,326,23,2,238,4,2023-06-14,2025-12-18 05:35:37,1
4092,362,16,4,3,1,2023-07-26,2025-12-18 17:07:53,1
4093,312,25,3,104,4,2023-11-08,2025-12-18 03:24:02,1
4094,260,7,1,113,2,,,0
4095,52,20,2,358,3,,,0
4096,32,7,5,237,5,,,0
4097,342,7,4,239,1,,,0
4098,587,5,1,333,5,2023-07-18,2025-12-18 10:22:42,1
4099,38,19,1,125,2,,,0
4100,155,4,5,118,3,2023-05-18,2025-12-18 07:55:32,1
4101,460,1,3,258,5,,,0
4102,8,7,4,207,4,2023-11-10,2025-12-18 22:30:05,1
4103,324,5,1,318,4,,,0
4104,88,2,4,317,4,2023-11-15,2025-12-18 19:30:53,1
4105,742,1,5,183,5,,,0
4106,388,17,4,77,3,,,0
4107,715,8,1,309,1,2023-07-20,2025-12-18 17:02:05,1
4108,898,4,3,91,5,2023-06-01,2025-12-18 05:06:10,1
4109,385,5,2,144,3,,,0
4110,880,7,3,82,4,2023-08-13,2025-12-18 23:16:19,1
4111,601,19,3,103,2,,,0
4112,981,22,1,363,1,2023-04-10,2025-12-18 15:35:05,1
4113,862,13,4,249,1,,,0
4114,720,9,4,364,3,2023-01-26,2025-12-18 10:20:20,1
4115,836,9,4,3,3,2023-01-17,2025-12-18 12:24:44,1
4116,870,18,3,60,1,,,0
4117,516,11,4,99,1,,,0
4118,609,14,4,82,5,2023-05-13,2025-12-18 02:42:16,1
4119,525,12,5,285,2,2023-04-26,2025-12-18 05:05:26,1
4120,155,16,2,224,1,,,0
4121,831,10,4,204,3,2023-06-19,2025-12-18 02:14:11,1
4122,431,15,5,221,2,,,0
4123,836,11,5,317,3,,,0
4124,397,6,5,170,1,,,0
4125,49,10,5,110,3,,,0
4126,817,22,2,27,3,,,0
4127,375,14,4,275,1,2023-08-16,2025-12-18 19:35:03,1
4128,705,4,4,157,3,2023-11-16,2025-12-18 16:36:58,1
4129,148,5,1,155,1,,,0
4130,611,1,5,87,3,,,0
4131,535,21,5,111,1,2023-02-13,2025-12-18 20:54:43,1
4132,390,14,3,39,5,2023-08-10,2025-12-18 13:56:37,1
4133,131,13,2,78,2,2023-06-18,2025-12-18 20:14:02,1
4134,622,10,4,349,5,2023-10-11,2025-12-18 20:13:51,1
4135,486,3,3,30,5,,,0
4136,257,23,4,106,2,2023-04-04,2025-12-18 11:57:58,1
4137,51,25,2,254,5,,,0
4138,603,6,4,351,3,,,0
4139,651,12,5,358,5,,,0
4140,95,23,2,281,3,,,0
4141,924,22,1,220,5,2023-02-09,2025-12-18 18:28:55,1
4142,183,16,3,213,1,2023-11-18,2025-12-18 02:51:38,1
4143,917,8,4,61,5,,,0
4144,299,12,1,147,1,2023-10-07,2025-12-18 23:44:07,1
4145,366,16,3,158,5,,,0
4146,72,22,5,50,2,,,0
4147,931,5,4,29,1,2023-08-09,2025-12-18 20:06:41,1
4148,837,21,4,353,3,,,0
4149,244,16,4,341,3,2023-03-15,2025-12-18 22:03:53,1
4150,523,15,5,196,3,2023-08-29,2025-12-18 06:32:45,1
4151,373,5,2,274,5,,,0
4152,392,13,1,231,4,,,0
4153,213,2,3,361,5,2023-01-13,2025-12-18 02:59:32,1
4154,701,19,2,218,4,2023-10-04,2025-12-18 19:16:17,1
4155,589,3,2,184,3,2023-10-13,2025-12-18 05:10:07,1
4156,795,25,1,361,2,2023-08-31,2025-12-18 13:01:05,1
4157,516,25,4,184,4,2023-04-28,2025-12-18 02:30:21,1
4158,122,9,5,145,4,2023-03-12,2025-12-18 14:41:22,1
4159,847,12,1,169,3,,,0
4160,152,1,1,225,2,2023-05-02,2025-12-18 22:16:51,1
4161,830,14,3,349,5,2023-10-12,2025-12-18 17:11:43,1
4162,672,13,4,358,1,,,0
4163,657,8,1,221,2,,,0
4164,863,23,4,260,1,,,0
4165,685,8,1,308,2,2023-08-30,2025-12-18 02:01:37,1
4166,757,20,5,196,1,2023-01-25,2025-12-18 06:15:55,1
4167,421,24,3,147,2,2023-06-07,2025-12-18 07:12:46,1
4168,849,13,2,77,4,2023-11-20,2025-12-18 20:12:42,1
4169,167,22,4,152,5,2023-05-20,2025-12-18 23:41:58,1
4170,924,13,5,155,1,,,0
4171,2,6,4,135,5,,,0
4172,80,12,1,7,2,2023-06-28,2025-12-18 13:31:56,1
4173,113,17,5,287,5,,,0
4174,496,15,4,178,3,2023-01-16,2025-12-18 10:49:24,1
4175,422,15,1,304,2,,,0
4176,562,25,5,90,1,,,0
4177,636,22,3,76,4,2023-01-31,2025-12-18 10:36:48,1
4178,758,5,5,359,2,2023-09-07,2025-12-18 12:52:40,1
4179,796,13,5,294,3,2023-08-06,2025-12-18 15:15:02,1
4180,629,12,1,279,2,2023-01-02,2025-12-18 12:40:39,1
4181,947,15,5,6,3,2023-12-31,2025-12-18 18:18:26,1
4182,823,1,3,167,3,2023-09-10,2025-12-18 05:53:40,1
4183,148,4,1,106,2,2023-12-17,2025-12-18 21:37:06,1
4184,903,22,5,268,4,2023-02-22,2025-12-18 18:02:37,1
4185,158,7,1,358,4,,,0
4186,917,16,5,270,5,2023-03-23,2025-12-18 07:13:28,1
4187,648,6,1,231,5,,,0
4188,100,13,4,26,2,,,0
4189,662,5,4,363,2,2023-07-25,2025-12-18 12:02:59,1
4190,104,11,1,341,5,,,0
4191,675,24,3,187,5,,,0
4192,919,3,2,6,2,2023-10-28,2025-12-18 05:46:43,1
4193,819,13,4,178,5,2023-03-31,2025-12-18 04:13:38,1
4194,170,22,5,295,5,,,0
4195,370,1,2,24,5,2023-08-22,2025-12-18 09:49:04,1
4196,960,11,5,321,1,2023-08-28,2025-12-18 01:53:55,1
4197,441,25,3,119,3,,,0
4198,973,17,4,202,1,2023-09-23,2025-12-18 00:50:49,1
4199,175,12,5,285,5,2023-08-30,2025-12-18 00:26:48,1
4200,888,24,4,160,4,,,0
4201,425,8,4,197,2,2023-10-23,2025-12-18 09:00:58,1
4202,649,21,1,158,4,2023-11-14,2025-12-18 10:26:10,1
4203,656,21,4,26,4,,,0
4204,620,13,4,102,2,,,0
4205,321,13,1,171,5,,,0
4206,96,18,1,140,3,2023-06-06,2025-12-18 21:58:03,1
4207,678,21,2,84,2,2023-09-03,2025-12-18 14:15:27,1
4208,66,25,3,213,4,2023-09-05,2025-12-18 22:57:50,1
4209,527,2,4,61,3,2023-06-22,2025-12-18 12:30:54,1
4210,959,22,2,293,5,,,0
4211,723,22,4,154,5,2023-07-13,2025-12-18 18:55:47,1
4212,167,21,1,21,2,2023-03-16,2025-12-18 09:56:17,1
4213,957,16,2,26,2,,,0
4214,323,18,4,168,2,,,0
4215,203,19,4,1,1,,,0
4216,719,1,1,225,2,,,0
4217,295,19,4,229,2,2023-02-26,2025-12-18 22:18:50,1
4218,126,13,3,224,3,2023-03-11,2025-12-18 21:47:16,1
4219,654,19,1,157,3,,,0
4220,969,6,1,336,4,,,0
4221,31,25,1,113,1,,,0
4222,915,11,3,289,2,,,0
4223,98,16,5,197,4,2023-06-13,2025-12-18 07:38:42,1
4224,409,15,5,74,4,2023-01-13,2025-12-18 17:00:28,1
4225,118,14,4,28,1,2023-10-27,2025-12-18 13:18:41,1
4226,737,21,5,19,3,,,0
4227,103,15,2,142,5,,,0
4228,172,17,3,15,5,,,0
4229,471,4,4,246,3,2023-06-10,2025-12-18 11:03:31,1
4230,158,2,4,31,4,2023-01-25,2025-12-18 06:13:39,1
4231,670,11,1,280,4,2023-04-22,2025-12-18 15:27:19,1
4232,309,20,2,289,2,,,0
4233,899,24,4,198,4,,,0
4234,909,25,1,351,3,2023-12-23,2025-12-18 02:01:23,1
4235,517,5,4,149,5,2023-03-31,2025-12-18 22:56:34,1
4236,316,6,5,24,1,,,0
4237,871,19,4,252,1,,,0
4238,992,11,5,154,1,,,0
4239,88,3,2,290,1,,,0
4240,465,20,5,323,3,2023-03-14,2025-12-18 08:48:30,1
4241,970,24,2,223,1,2023-07-08,2025-12-18 20:54:18,1
4242,477,18,5,301,1,,,0
4243,175,15,4,245,3,,,0
4244,250,2,5,305,3,2023-02-05,2025-12-18 11:51:55,1
4245,234,12,1,303,1,,,0
4246,486,6,4,229,5,,,0
4247,540,12,2,79,5,,,0
4248,691,9,3,110,1,,,0
4249,309,17,1,142,1,2023-08-02,2025-12-18 17:29:30,1
4250,62,16,4,348,5,,,0
4251,914,1,5,278,3,,,0
4252,436,17,1,366,1,2023-04-27,2025-12-18 12:58:15,1
4253,117,10,5,348,5,,,0
4254,910,16,3,69,2,2023-10-07,2025-12-18 23:11:10,1
4255,869,12,3,98,2,2023-12-21,2025-12-18 04:32:35,1
4256,355,20,1,262,5,,,0
4257,536,11,5,227,1,,,0
4258,586,15,2,213,2,2023-03-04,2025-12-18 17:35:26,1
4259,567,8,4,263,5,,,0
4260,85,13,4,291,4,,,0
4261,167,11,3,322,4,2023-10-15,2025-12-18 02:09:13,1
4262,497,17,4,60,1,,,0
4263,130,7,4,157,3,2023-09-27,2025-12-18 03:32:01,1
4264,670,22,5,153,1,,,0
4265,382,6,3,119,4,2023-11-17,2025-12-18 06:11:58,1
4266,75,14,3,207,5,,,0
4267,596,19,1,91,5,2023-04-19,2025-12-18 13:58:41,1
4268,448,11,4,281,5,,,0
4269,318,9,2,90,1,2023-10-14,2025-12-18 04:43:25,1
4270,872,5,1,99,2,,,0
4271,127,18,4,230,1,,,0
4272,426,17,5,67,2,,,0
4273,655,10,5,280,2,,,0
4274,492,6,1,327,1,2023-09-16,2025-12-18 00:38:05,1
4275,829,25,3,350,3,2023-10-23,2025-12-18 18:19:15,1
4276,549,17,1,312,2,,,0
4277,735,4,3,16,3,,,0
4278,919,7,2,216,3,2023-02-08,2025-12-18 15:42:54,1
4279,962,25,3,27,4,,,0
4280,613,1,2,159,1,,,0
4281,22,24,4,90,1,2023-03-19,2025-12-18 19:05:25,1
4282,324,20,2,223,2,2023-04-11,2025-12-18 23:17:16,1
4283,976,2,5,327,5,2023-05-08,2025-12-18 07:34:12,1
4284,48,7,3,144,4,,,0
4285,715,16,2,104,4,2023-07-26,2025-12-18 17:42:13,1
4286,39,21,3,12,5,,,0
4287,176,19,1,231,3,,,0
4288,301,15,1,111,2,,,0
4289,239,18,3,337,4,,,0
4290,927,1,1,223,1,2023-07-02,2025-12-18 01:02:14,1
4291,641,25,3,206,3,,,0
4292,810,20,3,197,5,,,0
4293,229,10,5,87,4,,,0
4294,167,2,1,126,3,2023-04-03,2025-12-18 20:01:05,1
4295,227,10,5,333,4,2023-11-05,2025-12-18 09:10:22,1
4296,931,4,2,114,1,2023-03-27,2025-12-18 09:15:46,1
4297,526,9,1,343,4,,,0
4298,420,5,5,136,3,2023-10-19,2025-12-18 20:27:42,1
4299,645,19,2,208,3,,,0
4300,635,25,1,191,1,,,0
4301,611,18,2,166,4,2023-12-28,2025-12-18 20:19:19,1
4302,519,12,4,217,3,2023-11-05,2025-12-18 11:20:27,1
4303,238,5,1,171,5,2023-06-09,2025-12-18 04:01:50,1
4304,146,5,5,227,1,2023-07-07,2025-12-18 01:03:19,1
4305,487,1,3,346,4,,,0
4306,655,7,3,35,3,,,0
4307,555,19,5,177,3,2023-10-18,2025-12-18 19:34:03,1
4308,302,6,4,63,3,,,0
4309,158,17,2,27,1,2023-05-08,2025-12-18 10:48:30,1
4310,888,23,3,144,4,2023-09-20,2025-12-18 22:28:36,1
4311,727,5,4,300,4,2023-11-15,2025-12-18 09:20:35,1
4312,796,6,5,14,3,,,0
4313,203,10,4,192,4,2023-01-12,2025-12-18 18:53:17,1
4314,360,24,2,196,5,,,0
4315,231,4,5,141,3,2023-09-30,2025-12-18 01:31:22,1
4316,352,19,5,295,5,,,0
4317,760,8,5,105,2,,,0
4318,423,24,4,187,4,,,0
4319,503,15,5,119,5,2023-05-22,2025-12-18 04:05:03,1
4320,509,6,1,10,3,2023-03-29,2025-12-18 20:56:44,1
4321,995,10,5,29,3,2023-07-22,2025-12-18 23:15:44,1
4322,872,9,2,318,4,,,0
4323,734,21,3,185,3,2023-10-17,2025-12-18 15:36:17,1
4324,511,10,2,166,4,,,0
4325,315,20,4,76,4,,,0
4326,518,3,3,92,3,2023-06-02,2025-12-18 14:23:00,1
4327,363,1,4,148,3,,,0
4328,538,12,3,151,3,,,0
4329,286,12,3,127,5,2023-01-28,2025-12-18 22:04:13,1
